ID;PDS;KRIT_NR;AUSPRAEGUNG;LL_UG_NR;AUSPR2;RTS_TYP1;ANZ_S;ANZ_UG;filter_$
173323265;1956936;1204;E25060;;ETM_NR;0;94;66;0
173323266;1956936;1204;E25060;;ETM_NR;4;94;6;0
173323267;1956936;1204;E25070;;ETM_NR;0;94;66;0
173323268;1956936;1204;E25070;;ETM_NR;1;94;8;0
173323269;1956936;1204;E25070;;ETM_NR;3;94;10;0
173323270;1956936;1204;E25080;;ETM_NR;0;94;89;0
173323271;1956936;1204;E25080;;ETM_NR;1;94;2;0
173323272;1956936;1204;E25080;;ETM_NR;3;94;2;0
173323273;1956936;1204;E25090;;ETM_NR;;94;94;0
173323274;1956936;1204;E25100;;ETM_NR;;94;94;0
173323275;1956936;1204;E25100;;ETM_NR;0;94;67;0
173323986;1956937;1204;E25010;;ETM_NR;;37;37;0
173323987;1956937;1204;E25010;;ETM_NR;1;37;2;0
173323988;1956937;1204;E25010;;ETM_NR;3;37;2;0
173323989;1956937;1204;E25020;;ETM_NR;0;37;22;0
173323990;1956937;1204;E25020;;ETM_NR;1;37;3;0
173323991;1956937;1204;E25020;;ETM_NR;3;37;2;0
173323992;1956937;1204;E25020;;ETM_NR;4;37;10;0
173323993;1956937;1204;E25030;;ETM_NR;1;37;1;0
173323994;1956937;1204;E25040;;ETM_NR;;37;37;0
173323995;1956937;1204;E25050;;ETM_NR;3;37;11;0
173323996;1956937;1204;E25050;;ETM_NR;4;37;26;0
173323997;1956937;1204;E25060;;ETM_NR;0;37;10;0
173323998;1956937;1204;E25060;;ETM_NR;4;37;26;0
173323999;1956937;1204;E25070;;ETM_NR;0;37;15;0
173324000;1956937;1204;E25070;;ETM_NR;3;37;6;0
173324001;1956937;1204;E25080;;ETM_NR;4;37;5;0
173324002;1956937;1204;E25090;;ETM_NR;;37;37;0
173324003;1956937;1204;E25010;;ETM_NR;4;37;33;0
173324004;1956937;1204;E25020;;ETM_NR;;37;37;0
173324005;1956937;1204;E25030;;ETM_NR;;37;37;0
173324006;1956937;1204;E25030;;ETM_NR;3;37;1;0
173324007;1956937;1204;E25030;;ETM_NR;4;37;35;0
173324008;1956937;1204;E25040;;ETM_NR;4;37;37;0
173324009;1956937;1204;E25050;;ETM_NR;;37;37;0
173324010;1956937;1204;E25060;;ETM_NR;;37;37;0
173324011;1956937;1204;E25060;;ETM_NR;1;37;1;0
173324012;1956937;1204;E25070;;ETM_NR;;37;37;0
173324013;1956937;1204;E25070;;ETM_NR;4;37;16;0
173324014;1956937;1204;E25080;;ETM_NR;;37;37;0
173324015;1956937;1204;E25080;;ETM_NR;0;37;32;0
173324016;1956937;1204;E25090;;ETM_NR;4;37;37;0
173324017;1956937;1204;E25100;;ETM_NR;;37;37;0
173324018;1956937;1204;E25100;;ETM_NR;0;37;1;0
173324019;1956937;1204;E25100;;ETM_NR;4;37;36;0
173322448;1956938;1204;E25010;;ETM_NR;;79;79;0
173322449;1956938;1204;E25010;;ETM_NR;3;79;2;0
173322450;1956938;1204;E25020;;ETM_NR;;79;79;0
173322451;1956938;1204;E25020;;ETM_NR;1;79;16;0
173322452;1956938;1204;E25020;;ETM_NR;3;79;11;0
173322453;1956938;1204;E25030;;ETM_NR;0;79;4;0
173322454;1956938;1204;E25040;;ETM_NR;4;79;79;0
173322455;1956938;1204;E25050;;ETM_NR;;79;79;0
173322456;1956938;1204;E25050;;ETM_NR;4;79;59;0
173322457;1956938;1204;E25060;;ETM_NR;0;79;7;0
173322458;1956938;1204;E25010;;ETM_NR;1;79;1;0
173322459;1956938;1204;E25010;;ETM_NR;4;79;76;0
173322460;1956938;1204;E25020;;ETM_NR;0;79;1;0
173322461;1956938;1204;E25020;;ETM_NR;4;79;51;0
173322462;1956938;1204;E25030;;ETM_NR;;79;79;0
173322463;1956938;1204;E25030;;ETM_NR;1;79;75;0
173322464;1956938;1204;E25040;;ETM_NR;;79;79;0
173322465;1956938;1204;E25050;;ETM_NR;0;79;2;0
173322466;1956938;1204;E25050;;ETM_NR;3;79;18;0
173322467;1956938;1204;E25060;;ETM_NR;;79;79;0
173322468;1956938;1204;E25060;;ETM_NR;1;79;2;0
173322600;1956938;1204;E25060;;ETM_NR;3;79;5;0
173322601;1956938;1204;E25070;;ETM_NR;1;79;13;0
173322602;1956938;1204;E25070;;ETM_NR;3;79;19;0
173322603;1956938;1204;E25070;;ETM_NR;4;79;45;0
173322604;1956938;1204;E25080;;ETM_NR;1;79;4;0
173322605;1956938;1204;E25080;;ETM_NR;3;79;1;0
173322606;1956938;1204;E25080;;ETM_NR;4;79;1;0
173322607;1956938;1204;E25090;;ETM_NR;;79;79;0
173322608;1956938;1204;E25090;;ETM_NR;1;79;6;0
173322609;1956938;1204;E25090;;ETM_NR;3;79;2;0
173322610;1956938;1204;E25090;;ETM_NR;4;79;71;0
173322611;1956938;1204;E25060;;ETM_NR;4;79;65;0
173322612;1956938;1204;E25070;;ETM_NR;;79;79;0
173322613;1956938;1204;E25070;;ETM_NR;0;79;2;0
173322614;1956938;1204;E25080;;ETM_NR;;79;79;0
173322615;1956938;1204;E25080;;ETM_NR;0;79;73;0
173322616;1956938;1204;E25100;;ETM_NR;;79;79;0
173322617;1956938;1204;E25100;;ETM_NR;4;79;79;0
173324206;1956939;1204;E25020;;ETM_NR;;40;40;0
173324207;1956939;1204;E25020;;ETM_NR;0;40;3;0
173324208;1956939;1204;E25020;;ETM_NR;1;40;25;0
173324209;1956939;1204;E25030;;ETM_NR;;40;40;0
173324210;1956939;1204;E25030;;ETM_NR;0;40;4;0
173324211;1956939;1204;E25030;;ETM_NR;1;40;5;0
173324212;1956939;1204;E25030;;ETM_NR;4;40;19;0
173324213;1956939;1204;E25040;;ETM_NR;;40;40;0
173324214;1956939;1204;E25050;;ETM_NR;;40;40;0
173324215;1956939;1204;E25060;;ETM_NR;0;40;7;0
173324216;1956939;1204;E25060;;ETM_NR;1;40;12;0
173324217;1956939;1204;E25070;;ETM_NR;;40;40;0
173324218;1956939;1204;E25070;;ETM_NR;1;40;14;0
173324219;1956939;1204;E25070;;ETM_NR;4;40;9;0
173324220;1956939;1204;E25080;;ETM_NR;;40;40;0
173324221;1956939;1204;E25080;;ETM_NR;1;40;6;0
173324222;1956939;1204;E25080;;ETM_NR;4;40;2;0
173324223;1956939;1204;E25090;;ETM_NR;;40;40;0
173324224;1956939;1204;E25090;;ETM_NR;3;40;3;0
173324225;1956939;1204;E25100;;ETM_NR;;40;40;0
173324226;1956939;1204;E25100;;ETM_NR;0;40;3;0
173324227;1956939;1204;E25010;;ETM_NR;;40;40;0
173324228;1956939;1204;E25010;;ETM_NR;4;40;40;0
173324229;1956939;1204;E25020;;ETM_NR;3;40;6;0
173324230;1956939;1204;E25020;;ETM_NR;4;40;6;0
173324231;1956939;1204;E25030;;ETM_NR;3;40;12;0
173324232;1956939;1204;E25040;;ETM_NR;4;40;40;0
173324233;1956939;1204;E25050;;ETM_NR;4;40;40;0
173324234;1956939;1204;E25060;;ETM_NR;;40;40;0
173324235;1956939;1204;E25060;;ETM_NR;4;40;21;0
173324236;1956939;1204;E25070;;ETM_NR;0;40;7;0
173324237;1956939;1204;E25070;;ETM_NR;3;40;10;0
173324238;1956939;1204;E25080;;ETM_NR;0;40;30;0
173324239;1956939;1204;E25080;;ETM_NR;3;40;2;0
173324240;1956939;1204;E25090;;ETM_NR;0;40;4;0
173324241;1956939;1204;E25090;;ETM_NR;4;40;33;0
173324242;1956939;1204;E25100;;ETM_NR;4;40;37;0
173322478;7418358;1204;E25010;;ETM_NR;;43;43;0
173322479;7418358;1204;E25010;;ETM_NR;4;43;43;0
173322480;7418358;1204;E25020;;ETM_NR;0;43;27;0
173322481;7418358;1204;E25020;;ETM_NR;4;43;16;0
173322482;7418358;1204;E25030;;ETM_NR;;43;43;0
173322483;7418358;1204;E25040;;ETM_NR;;43;43;0
173322484;7418358;1204;E25040;;ETM_NR;3;43;2;0
173322485;7418358;1204;E25040;;ETM_NR;4;43;41;0
173322486;7418358;1204;E25050;;ETM_NR;;43;43;0
173322487;7418358;1204;E25050;;ETM_NR;1;43;1;0
173322488;7418358;1204;E25050;;ETM_NR;4;43;40;0
173322489;7418358;1204;E25060;;ETM_NR;;43;43;0
173322490;7418358;1204;E25060;;ETM_NR;0;43;2;0
173322491;7418358;1204;E25060;;ETM_NR;4;43;16;0
173322492;7418358;1204;E25070;;ETM_NR;4;43;6;0
173322493;7418358;1204;E25080;;ETM_NR;;43;43;0
173322494;7418358;1204;E25080;;ETM_NR;0;43;39;0
173322495;7418358;1204;E25090;;ETM_NR;;43;43;0
173322496;7418358;1204;E25090;;ETM_NR;1;43;1;0
173322497;7418358;1204;E25090;;ETM_NR;3;43;1;0
173322498;7418358;1204;E25100;;ETM_NR;;43;43;0
173322499;7418358;1204;E25020;;ETM_NR;;43;43;0
173322500;7418358;1204;E25030;;ETM_NR;1;43;1;0
173322501;7418358;1204;E25030;;ETM_NR;3;43;6;0
173322502;7418358;1204;E25030;;ETM_NR;4;43;36;0
173322503;7418358;1204;E25050;;ETM_NR;3;43;2;0
173322504;7418358;1204;E25060;;ETM_NR;1;43;25;0
173322505;7418358;1204;E25070;;ETM_NR;;43;43;0
173322506;7418358;1204;E25070;;ETM_NR;0;43;36;0
173322507;7418358;1204;E25070;;ETM_NR;1;43;1;0
173322508;7418358;1204;E25080;;ETM_NR;1;43;3;0
173322509;7418358;1204;E25080;;ETM_NR;4;43;1;0
173322510;7418358;1204;E25090;;ETM_NR;4;43;41;0
173322511;7418358;1204;E25100;;ETM_NR;4;43;43;0
214975093;7710018;1204;E25010;;ETM_NR;3;131;1;0
214975094;7710018;1204;E25020;;ETM_NR;1;131;58;0
214975095;7710018;1204;E25020;;ETM_NR;4;131;29;0
214975096;7710018;1204;E25030;;ETM_NR;;131;131;0
214975097;7710018;1204;E25040;;ETM_NR;4;131;95;0
214975098;7710018;1204;E25050;;ETM_NR;;131;131;0
214975099;7710018;1204;E25050;;ETM_NR;1;131;10;0
214975100;7710018;1204;E25050;;ETM_NR;3;131;3;0
214975101;7710018;1204;E25060;;ETM_NR;;131;131;0
214975102;7710018;1204;E25060;;ETM_NR;0;131;28;0
214975103;7710018;1204;E25060;;ETM_NR;3;131;13;0
214975104;7710018;1204;E25070;;ETM_NR;1;131;15;0
214975105;7710018;1204;E25070;;ETM_NR;4;131;77;0
214975106;7710018;1204;E25080;;ETM_NR;3;131;1;0
214975107;7710018;1204;E25080;;ETM_NR;4;131;1;0
214975108;7710018;1204;E25090;;ETM_NR;4;131;130;0
214975109;7710018;1204;E25100;;ETM_NR;;131;131;0
214975110;7710018;1204;E25010;;ETM_NR;;131;131;0
214975111;7710018;1204;E25010;;ETM_NR;1;131;1;0
214975112;7710018;1204;E25010;;ETM_NR;4;131;129;0
214975113;7710018;1204;E25020;;ETM_NR;;131;131;0
214975114;7710018;1204;E25020;;ETM_NR;0;131;24;0
214975115;7710018;1204;E25020;;ETM_NR;3;131;20;0
214975116;7710018;1204;E25030;;ETM_NR;0;131;5;0
214975117;7710018;1204;E25030;;ETM_NR;1;131;28;0
214975118;7710018;1204;E25030;;ETM_NR;3;131;24;0
214975119;7710018;1204;E25030;;ETM_NR;4;131;74;0
214975120;7710018;1204;E25040;;ETM_NR;;131;131;0
214975121;7710018;1204;E25040;;ETM_NR;1;131;11;0
214975122;7710018;1204;E25040;;ETM_NR;3;131;25;0
214975123;7710018;1204;E25050;;ETM_NR;0;131;5;0
214975124;7710018;1204;E25050;;ETM_NR;4;131;113;0
214975125;7710018;1204;E25060;;ETM_NR;1;131;30;0
214975126;7710018;1204;E25060;;ETM_NR;4;131;60;0
214975127;7710018;1204;E25070;;ETM_NR;;131;131;0
214975128;7710018;1204;E25070;;ETM_NR;0;131;17;0
214975129;7710018;1204;E25070;;ETM_NR;3;131;22;0
214975130;7710018;1204;E25080;;ETM_NR;;131;131;0
214975131;7710018;1204;E25080;;ETM_NR;0;131;129;0
214975132;7710018;1204;E25090;;ETM_NR;;131;131;0
214975133;7710018;1204;E25090;;ETM_NR;3;131;1;0
214975264;7710018;1204;E25100;;ETM_NR;0;131;2;0
214975265;7710018;1204;E25100;;ETM_NR;4;131;129;0
214975481;7710019;1204;E25010;;ETM_NR;4;58;58;0
214975482;7710019;1204;E25020;;ETM_NR;;58;58;0
214975483;7710019;1204;E25020;;ETM_NR;0;58;4;0
214975484;7710019;1204;E25020;;ETM_NR;1;58;2;0
214975485;7710019;1204;E25020;;ETM_NR;3;58;2;0
214975486;7710019;1204;E25020;;ETM_NR;4;58;50;0
214975487;7710019;1204;E25030;;ETM_NR;3;58;6;0
214975488;7710019;1204;E25030;;ETM_NR;4;58;44;0
214975489;7710019;1204;E25040;;ETM_NR;3;58;2;0
214975490;7710019;1204;E25040;;ETM_NR;4;58;51;0
214975491;7710019;1204;E25050;;ETM_NR;;58;58;0
214975492;7710019;1204;E25050;;ETM_NR;1;58;1;0
214975493;7710019;1204;E25060;;ETM_NR;1;58;12;0
214975494;7710019;1204;E25070;;ETM_NR;;58;58;0
214975495;7710019;1204;E25070;;ETM_NR;0;58;2;0
214975496;7710019;1204;E25080;;ETM_NR;0;58;36;0
214975497;7710019;1204;E25080;;ETM_NR;3;58;1;0
214975498;7710019;1204;E25090;;ETM_NR;;58;58;0
214975499;7710019;1204;E25090;;ETM_NR;4;58;58;0
214975500;7710019;1204;E25100;;ETM_NR;4;58;53;0
214975501;7710019;1204;E25010;;ETM_NR;;58;58;0
214975502;7710019;1204;E25030;;ETM_NR;;58;58;0
214975503;7710019;1204;E25030;;ETM_NR;0;58;2;0
214975504;7710019;1204;E25030;;ETM_NR;1;58;6;0
214975505;7710019;1204;E25040;;ETM_NR;;58;58;0
214975506;7710019;1204;E25040;;ETM_NR;1;58;5;0
214975507;7710019;1204;E25050;;ETM_NR;3;58;4;0
214975508;7710019;1204;E25050;;ETM_NR;4;58;53;0
214975509;7710019;1204;E25060;;ETM_NR;;58;58;0
214975510;7710019;1204;E25060;;ETM_NR;3;58;1;0
214975511;7710019;1204;E25060;;ETM_NR;4;58;45;0
214975512;7710019;1204;E25070;;ETM_NR;1;58;2;0
214975513;7710019;1204;E25070;;ETM_NR;3;58;6;0
214975514;7710019;1204;E25070;;ETM_NR;4;58;48;0
214975515;7710019;1204;E25080;;ETM_NR;;58;58;0
214975516;7710019;1204;E25080;;ETM_NR;1;58;17;0
214975517;7710019;1204;E25080;;ETM_NR;4;58;4;0
214975518;7710019;1204;E25100;;ETM_NR;;58;58;0
214975519;7710019;1204;E25100;;ETM_NR;0;58;5;0
214976936;7710020;1204;E25010;;ETM_NR;;119;119;0
214976937;7710020;1204;E25010;;ETM_NR;4;119;94;0
214976938;7710020;1204;E25020;;ETM_NR;;119;119;0
214976939;7710020;1204;E25020;;ETM_NR;0;119;104;0
214976940;7710020;1204;E25020;;ETM_NR;1;119;2;0
214976941;7710020;1204;E25020;;ETM_NR;4;119;11;0
214976942;7710020;1204;E25030;;ETM_NR;3;119;20;0
214976943;7710020;1204;E25040;;ETM_NR;;119;119;0
214976944;7710020;1204;E25050;;ETM_NR;;119;119;0
214976945;7710020;1204;E25050;;ETM_NR;3;119;35;0
214976946;7710020;1204;E25060;;ETM_NR;;119;119;0
214976947;7710020;1204;E25070;;ETM_NR;0;119;14;0
214976948;7710020;1204;E25070;;ETM_NR;3;119;24;0
214976949;7710020;1204;E25080;;ETM_NR;;119;119;0
214976950;7710020;1204;E25080;;ETM_NR;0;119;113;0
214976951;7710020;1204;E25090;;ETM_NR;;119;119;0
214976952;7710020;1204;E25090;;ETM_NR;1;119;5;0
214976953;7710020;1204;E25090;;ETM_NR;3;119;2;0
214976954;7710020;1204;E25100;;ETM_NR;0;119;119;0
214976955;7710020;1204;E25010;;ETM_NR;1;119;4;0
214976956;7710020;1204;E25010;;ETM_NR;3;119;21;0
214976957;7710020;1204;E25020;;ETM_NR;3;119;2;0
214976958;7710020;1204;E25030;;ETM_NR;;119;119;0
214976959;7710020;1204;E25030;;ETM_NR;0;119;51;0
214976960;7710020;1204;E25030;;ETM_NR;1;119;30;0
214976961;7710020;1204;E25030;;ETM_NR;4;119;18;0
214976962;7710020;1204;E25040;;ETM_NR;1;119;1;0
214976963;7710020;1204;E25040;;ETM_NR;3;119;1;0
214976964;7710020;1204;E25040;;ETM_NR;4;119;117;0
214976965;7710020;1204;E25050;;ETM_NR;1;119;60;0
214976966;7710020;1204;E25050;;ETM_NR;4;119;24;0
214976967;7710020;1204;E25060;;ETM_NR;0;119;55;0
214976968;7710020;1204;E25060;;ETM_NR;1;119;21;0
214976969;7710020;1204;E25060;;ETM_NR;3;119;9;0
214976970;7710020;1204;E25060;;ETM_NR;4;119;34;0
214976971;7710020;1204;E25070;;ETM_NR;;119;119;0
214976972;7710020;1204;E25070;;ETM_NR;1;119;49;0
214976973;7710020;1204;E25070;;ETM_NR;4;119;32;0
214976974;7710020;1204;E25080;;ETM_NR;1;119;2;0
214976975;7710020;1204;E25080;;ETM_NR;3;119;2;0
214976976;7710020;1204;E25080;;ETM_NR;4;119;2;0
214976977;7710020;1204;E25090;;ETM_NR;0;119;34;0
214976978;7710020;1204;E25090;;ETM_NR;4;119;78;0
214976979;7710020;1204;E25100;;ETM_NR;;119;119;0
214976628;7710021;1204;E25020;;ETM_NR;;113;113;0
214976629;7710021;1204;E25020;;ETM_NR;0;113;7;0
214976630;7710021;1204;E25020;;ETM_NR;1;113;63;0
214976631;7710021;1204;E25020;;ETM_NR;3;113;1;0
214976632;7710021;1204;E25020;;ETM_NR;4;113;42;0
214976633;7710021;1204;E25030;;ETM_NR;3;113;40;0
214976634;7710021;1204;E25040;;ETM_NR;1;113;13;0
214976635;7710021;1204;E25040;;ETM_NR;3;113;45;0
214976636;7710021;1204;E25050;;ETM_NR;0;113;13;0
214976637;7710021;1204;E25050;;ETM_NR;1;113;24;0
214976638;7710021;1204;E25050;;ETM_NR;3;113;20;0
214976639;7710021;1204;E25050;;ETM_NR;4;113;56;0
214976640;7710021;1204;E25060;;ETM_NR;;113;113;0
214976641;7710021;1204;E25070;;ETM_NR;;113;113;0
214976642;7710021;1204;E25070;;ETM_NR;1;113;5;0
214976643;7710021;1204;E25070;;ETM_NR;4;113;10;0
214976644;7710021;1204;E25080;;ETM_NR;;113;113;0
214976645;7710021;1204;E25080;;ETM_NR;1;113;1;0
214976646;7710021;1204;E25080;;ETM_NR;4;113;4;0
214976647;7710021;1204;E25090;;ETM_NR;4;113;113;0
214976648;7710021;1204;E25100;;ETM_NR;4;113;110;0
214976649;7710021;1204;E25010;;ETM_NR;;113;113;0
214976650;7710021;1204;E25010;;ETM_NR;3;113;1;0
214976651;7710021;1204;E25010;;ETM_NR;4;113;112;0
214976652;7710021;1204;E25030;;ETM_NR;;113;113;0
214976653;7710021;1204;E25030;;ETM_NR;0;113;1;0
214976654;7710021;1204;E25030;;ETM_NR;1;113;15;0
214976655;7710021;1204;E25030;;ETM_NR;4;113;57;0
214976656;7710021;1204;E25040;;ETM_NR;;113;113;0
214976657;7710021;1204;E25040;;ETM_NR;4;113;55;0
214976658;7710021;1204;E25050;;ETM_NR;;113;113;0
214976659;7710021;1204;E25060;;ETM_NR;0;113;75;0
214976660;7710021;1204;E25060;;ETM_NR;1;113;16;0
214976661;7710021;1204;E25060;;ETM_NR;3;113;2;0
214976662;7710021;1204;E25060;;ETM_NR;4;113;20;0
214976663;7710021;1204;E25070;;ETM_NR;0;113;89;0
214976664;7710021;1204;E25070;;ETM_NR;3;113;9;0
214976665;7710021;1204;E25080;;ETM_NR;0;113;106;0
214976666;7710021;1204;E25080;;ETM_NR;3;113;2;0
214976667;7710021;1204;E25090;;ETM_NR;;113;113;0
214976668;7710021;1204;E25100;;ETM_NR;;113;113;0
214976669;7710021;1204;E25100;;ETM_NR;0;113;3;0
214975825;7710022;1204;E25010;;ETM_NR;;138;138;0
214975826;7710022;1204;E25020;;ETM_NR;;138;138;0
214975827;7710022;1204;E25020;;ETM_NR;0;138;82;0
214975828;7710022;1204;E25020;;ETM_NR;1;138;8;0
214975829;7710022;1204;E25030;;ETM_NR;3;138;29;0
214975830;7710022;1204;E25030;;ETM_NR;4;138;107;0
214975831;7710022;1204;E25040;;ETM_NR;;138;138;0
214975832;7710022;1204;E25040;;ETM_NR;3;138;36;0
214975833;7710022;1204;E25040;;ETM_NR;4;138;43;0
214975834;7710022;1204;E25050;;ETM_NR;;138;138;0
214975835;7710022;1204;E25050;;ETM_NR;1;138;9;0
214975836;7710022;1204;E25050;;ETM_NR;3;138;15;0
214975837;7710022;1204;E25060;;ETM_NR;0;138;33;0
214975838;7710022;1204;E25060;;ETM_NR;1;138;47;0
214975839;7710022;1204;E25060;;ETM_NR;3;138;5;0
214975840;7710022;1204;E25060;;ETM_NR;4;138;53;0
214975841;7710022;1204;E25070;;ETM_NR;;138;138;0
214975842;7710022;1204;E25070;;ETM_NR;1;138;85;0
214975843;7710022;1204;E25070;;ETM_NR;3;138;17;0
214975844;7710022;1204;E25080;;ETM_NR;;138;138;0
214975845;7710022;1204;E25080;;ETM_NR;0;138;117;0
214975846;7710022;1204;E25080;;ETM_NR;4;138;10;0
214975847;7710022;1204;E25090;;ETM_NR;;138;138;0
214975848;7710022;1204;E25090;;ETM_NR;1;138;50;0
214975849;7710022;1204;E25090;;ETM_NR;3;138;1;0
214975850;7710022;1204;E25090;;ETM_NR;4;138;87;0
214975851;7710022;1204;E25100;;ETM_NR;0;138;11;0
214975852;7710022;1204;E25010;;ETM_NR;1;138;2;0
214975853;7710022;1204;E25010;;ETM_NR;3;138;22;0
214975854;7710022;1204;E25010;;ETM_NR;4;138;114;0
214975855;7710022;1204;E25020;;ETM_NR;3;138;26;0
214975856;7710022;1204;E25020;;ETM_NR;4;138;22;0
214975857;7710022;1204;E25030;;ETM_NR;;138;138;0
214975858;7710022;1204;E25030;;ETM_NR;1;138;2;0
214975859;7710022;1204;E25040;;ETM_NR;1;138;59;0
214975860;7710022;1204;E25050;;ETM_NR;4;138;114;0
214975861;7710022;1204;E25060;;ETM_NR;;138;138;0
214975862;7710022;1204;E25070;;ETM_NR;0;138;7;0
214975863;7710022;1204;E25070;;ETM_NR;4;138;29;0
214975864;7710022;1204;E25080;;ETM_NR;1;138;9;0
214975865;7710022;1204;E25080;;ETM_NR;3;138;2;0
214975866;7710022;1204;E25100;;ETM_NR;;138;138;0
214975867;7710022;1204;E25100;;ETM_NR;4;138;127;0
214976165;7710023;1204;E25010;;ETM_NR;;94;94;0
214976166;7710023;1204;E25020;;ETM_NR;1;94;13;0
214976167;7710023;1204;E25020;;ETM_NR;3;94;22;0
214976168;7710023;1204;E25030;;ETM_NR;;94;94;0
214976169;7710023;1204;E25030;;ETM_NR;1;94;1;0
214976170;7710023;1204;E25030;;ETM_NR;4;94;81;0
214976171;7710023;1204;E25040;;ETM_NR;;94;94;0
214976172;7710023;1204;E25050;;ETM_NR;;94;94;0
214976173;7710023;1204;E25050;;ETM_NR;3;94;1;0
214976174;7710023;1204;E25060;;ETM_NR;0;94;1;0
214976175;7710023;1204;E25060;;ETM_NR;3;94;2;0
214976176;7710023;1204;E25070;;ETM_NR;;94;94;0
214976177;7710023;1204;E25070;;ETM_NR;0;94;1;0
214976178;7710023;1204;E25070;;ETM_NR;1;94;23;0
214976179;7710023;1204;E25080;;ETM_NR;;94;94;0
214976180;7710023;1204;E25080;;ETM_NR;0;94;90;0
214976181;7710023;1204;E25080;;ETM_NR;4;94;3;0
214976182;7710023;1204;E25090;;ETM_NR;;94;94;0
214976313;7710023;1204;E25100;;ETM_NR;;94;94;0
214976314;7710023;1204;E25100;;ETM_NR;4;94;78;0
214976315;7710023;1204;E25010;;ETM_NR;3;94;1;0
214976316;7710023;1204;E25010;;ETM_NR;4;94;93;0
214976317;7710023;1204;E25020;;ETM_NR;;94;94;0
214976318;7710023;1204;E25020;;ETM_NR;4;94;59;0
214976319;7710023;1204;E25030;;ETM_NR;3;94;12;0
214976320;7710023;1204;E25040;;ETM_NR;4;94;94;0
214976321;7710023;1204;E25050;;ETM_NR;1;94;2;0
214976322;7710023;1204;E25050;;ETM_NR;4;94;91;0
214976323;7710023;1204;E25060;;ETM_NR;;94;94;0
214976324;7710023;1204;E25060;;ETM_NR;1;94;14;0
214976325;7710023;1204;E25060;;ETM_NR;4;94;77;0
214976326;7710023;1204;E25070;;ETM_NR;3;94;25;0
214976327;7710023;1204;E25070;;ETM_NR;4;94;45;0
214976328;7710023;1204;E25080;;ETM_NR;3;94;1;0
214976329;7710023;1204;E25090;;ETM_NR;0;94;9;0
214976330;7710023;1204;E25090;;ETM_NR;3;94;3;0
214976331;7710023;1204;E25090;;ETM_NR;4;94;82;0
214976332;7710023;1204;E25100;;ETM_NR;0;94;16;0
214976705;7710024;1204;E25010;;ETM_NR;;120;120;0
214976706;7710024;1204;E25020;;ETM_NR;;120;120;0
214976707;7710024;1204;E25020;;ETM_NR;0;120;13;0
214976708;7710024;1204;E25020;;ETM_NR;1;120;95;0
214976709;7710024;1204;E25020;;ETM_NR;3;120;5;0
214976710;7710024;1204;E25030;;ETM_NR;3;120;30;0
214976711;7710024;1204;E25030;;ETM_NR;4;120;86;0
214976712;7710024;1204;E25040;;ETM_NR;4;120;120;0
214976713;7710024;1204;E25050;;ETM_NR;;120;120;0
214976714;7710024;1204;E25060;;ETM_NR;1;120;33;0
214976715;7710024;1204;E25060;;ETM_NR;4;120;82;0
214976716;7710024;1204;E25070;;ETM_NR;;120;120;0
214976717;7710024;1204;E25070;;ETM_NR;0;120;7;0
214976718;7710024;1204;E25070;;ETM_NR;1;120;32;0
214976719;7710024;1204;E25080;;ETM_NR;;120;120;0
214976720;7710024;1204;E25080;;ETM_NR;0;120;104;0
214976721;7710024;1204;E25080;;ETM_NR;3;120;3;0
214976722;7710024;1204;E25080;;ETM_NR;4;120;9;0
214976723;7710024;1204;E25090;;ETM_NR;0;120;20;0
214976724;7710024;1204;E25090;;ETM_NR;4;120;95;0
214976725;7710024;1204;E25100;;ETM_NR;;120;120;0
214976726;7710024;1204;E25010;;ETM_NR;1;120;1;0
214976727;7710024;1204;E25010;;ETM_NR;3;120;4;0
214976728;7710024;1204;E25010;;ETM_NR;4;120;115;0
214976729;7710024;1204;E25020;;ETM_NR;4;120;7;0
214976730;7710024;1204;E25030;;ETM_NR;;120;120;0
214976731;7710024;1204;E25030;;ETM_NR;0;120;4;0
214976732;7710024;1204;E25040;;ETM_NR;;120;120;0
214976733;7710024;1204;E25050;;ETM_NR;4;120;120;0
214976734;7710024;1204;E25060;;ETM_NR;;120;120;0
214976735;7710024;1204;E25060;;ETM_NR;0;120;5;0
214976736;7710024;1204;E25070;;ETM_NR;3;120;33;0
214976737;7710024;1204;E25070;;ETM_NR;4;120;48;0
214976738;7710024;1204;E25080;;ETM_NR;1;120;4;0
214976739;7710024;1204;E25090;;ETM_NR;;120;120;0
214976740;7710024;1204;E25090;;ETM_NR;3;120;5;0
214976741;7710024;1204;E25100;;ETM_NR;4;120;120;0
214975142;7710025;1204;E25010;;ETM_NR;3;252;42;0
214975143;7710025;1204;E25010;;ETM_NR;4;252;199;0
214975144;7710025;1204;E25020;;ETM_NR;;252;252;0
214975145;7710025;1204;E25020;;ETM_NR;3;252;4;0
214975146;7710025;1204;E25020;;ETM_NR;4;252;15;0
214975147;7710025;1204;E25030;;ETM_NR;;252;252;0
214975148;7710025;1204;E25030;;ETM_NR;1;252;2;0
214975149;7710025;1204;E25030;;ETM_NR;3;252;5;0
214975150;7710025;1204;E25030;;ETM_NR;4;252;243;0
214975151;7710025;1204;E25010;;ETM_NR;;252;252;0
214975152;7710025;1204;E25010;;ETM_NR;1;252;11;0
214975153;7710025;1204;E25020;;ETM_NR;0;252;226;0
